gene_id,total_counts,n_cells_by_counts,is_mitochondrial
CTD-2267D19.6,0.0,0,False
RARA,138.0,106,False
CTD-2267D19.2,49.0,40,False
CTD-2267D19.3,0.0,0,False
GJD3,0.0,0,False
TOP2A,13.0,8,False
IGFBP4,30.0,17,False
TNS4,1.0,1,False
RP5-1028K7.2,77.0,47,False
CCR7,730.0,523,False
SMARCE1,396.0,347,False
KRT222,0.0,0,False
KRT222-1,0.0,0,False
KRT24,0.0,0,False
KRT25,0.0,0,False
KRT26,0.0,0,False
KRT27,0.0,0,False
KRT28,0.0,0,False
RP11-605F20.1,0.0,0,False
KRT10,800.0,654,False
TMEM99,47.0,46,False
RP5-1110E20.1,0.0,0,False
KRT12,0.0,0,False
KRT20,0.0,0,False
AC004231.2,0.0,0,False
KRT23,4.0,3,False
KRT39,0.0,0,False
KRT40,0.0,0,False
KRTAP3-3,0.0,0,False
KRTAP3-2,0.0,0,False
KRTAP3-1,0.0,0,False
KRTAP1-5,0.0,0,False
KRTAP1-4,0.0,0,False
KRTAP1-3,0.0,0,False
KRTAP1-1,0.0,0,False
KRTAP2-1,0.0,0,False
KRTAP2-2,0.0,0,False
KRTAP2-3,0.0,0,False
KRTAP2-4,0.0,0,False
KRTAP4-7,0.0,0,False
KRTAP4-8,0.0,0,False
KRTAP4-16P,0.0,0,False
KRTAP4-9,0.0,0,False
KRTAP4-11,0.0,0,False
KRTAP4-12,0.0,0,False
KRTAP4-6,0.0,0,False
KRTAP4-5,0.0,0,False
KRTAP4-4,0.0,0,False
KRTAP4-3,0.0,0,False
KRTAP4-2,0.0,0,False
KRTAP4-1,0.0,0,False
KRTAP9-1,0.0,0,False
KRTAP9-2,0.0,0,False
KRTAP9-3,0.0,0,False
KRTAP9-8,0.0,0,False
KRTAP9-4,0.0,0,False
KRTAP9-9,0.0,0,False
KRTAP9-6,0.0,0,False
KRTAP9-7,0.0,0,False
KRTAP29-1,0.0,0,False
KRTAP16-1,1.0,1,False
KRTAP17-1,0.0,0,False
KRT33A,0.0,0,False
KRT33B,0.0,0,False
KRT34,0.0,0,False
KRT31,0.0,0,False
AC003958.2,0.0,0,False
KRT37,0.0,0,False
KRT38,0.0,0,False
KRT32,0.0,0,False
KRT35,0.0,0,False
KRT36,0.0,0,False
KRT13,0.0,0,False
AC019349.5,0.0,0,False
KRT15,2.0,2,False
KRT19,0.0,0,False
LINC00974,0.0,0,False
KRT9,0.0,0,False
KRT14,0.0,0,False
KRT16,0.0,0,False
KRT17,0.0,0,False
JUP,64.0,57,False
EIF1,18028.0,2651,False
GAST,0.0,0,False
HAP1,2.0,2,False
LEPREL4,17.0,17,False
FKBP10,0.0,0,False
NT5C3B,83.0,80,False
KLHL10,0.0,0,False
KLHL11,4.0,4,False
ACLY,100.0,96,False
CNP,148.0,139,False
DNAJC7,547.0,424,False
NKIRAS2,147.0,122,False
ZNF385C,0.0,0,False
DHX58,91.0,88,False
KAT2A,59.0,56,False
CTD-2132N18.3,0.0,0,False
HSPB9,4.0,4,False
RAB5C,951.0,753,False
RP11-358B23.1,0.0,0,False
KCNH4,0.0,0,False
HCRT,2.0,2,False
GHDC,62.0,60,False
STAT5B,106.0,102,False
RP11-358B23.5,1.0,1,False
STAT5A,136.0,133,False
STAT3,546.0,473,False
PTRF,3.0,3,False
ATP6V0A1,62.0,61,False
NAGLU,20.0,19,False
HSD17B1,5.0,5,False
RP11-400F19.6,53.0,37,False
COASY,170.0,163,False
MLX,391.0,318,False
PSMC3IP,17.0,17,False
FAM134C,134.0,126,False
TUBG1,39.0,36,False
TUBG2,10.0,9,False
PLEKHH3,0.0,0,False
CCR10,34.0,27,False
CTD-3193K9.4,9.0,9,False
CNTNAP1,0.0,0,False
CTD-3193K9.3,0.0,0,False
EZH1,67.0,64,False
RAMP2-AS1,1.0,1,False
RAMP2,1.0,1,False
VPS25,304.0,207,False
WNK4,0.0,0,False
COA3,363.0,329,False
CNTD1,26.0,26,False
BECN1,234.0,229,False
PSME3,154.0,146,False
AOC2,2.0,2,False
AOC3,0.0,0,False
LINC00671,1.0,1,False
G6PC,0.0,0,False
PTGES3L-AARSD1,0.0,0,False
AARSD1,71.0,69,False
PTGES3L,1.0,1,False
RUNDC1,76.0,57,False
RPL27,13742.0,2580,False
IFI35,691.0,487,False
VAT1,30.0,30,False
RND2,1.0,1,False
CTD-3199J23.4,0.0,0,False
BRCA1,6.0,6,False
RP11-242D8.1,3.0,3,False
NBR1,222.0,161,False
TMEM106A,74.0,71,False
LINC00910,23.0,22,False
ARL4D,30.0,28,False
MIR2117,0.0,0,False
DHX8,65.0,55,False
ETV4,0.0,0,False
RP11-392O1.4,0.0,0,False
MEOX1,12.0,10,False
CTC-501O10.1,0.0,0,False
SOST,0.0,0,False
DUSP3,60.0,59,False
C17orf105,0.0,0,False
RP5-905N1.2,0.0,0,False
MPP3,0.0,0,False
CD300LG,0.0,0,False
MPP2,0.0,0,False
RP11-527L4.5,27.0,7,False
FAM215A,0.0,0,False
RP11-527L4.6,0.0,0,False
RP11-527L4.2,0.0,0,False
PPY,0.0,0,False
PYY,0.0,0,False
NAGS,9.0,9,False
TMEM101,221.0,210,False
LSM12,28.0,28,False
G6PC3,65.0,62,False
HDAC5,172.0,112,False
RP11-546M21.6,1.0,1,False
C17orf53,2.0,2,False
ASB16,0.0,0,False
ASB16-AS1,86.0,81,False
TMUB2,156.0,144,False
ATXN7L3,35.0,35,False
CTB-175E5.7,0.0,0,False
UBTF,158.0,148,False
RP5-882C2.2,33.0,32,False
SLC4A1,0.0,0,False
AC003102.1,0.0,0,False
AC003043.1,0.0,0,False
AC003102.3,1.0,1,False
RUNDC3A,0.0,0,False
SLC25A39,336.0,309,False
RP5-1067M6.3,0.0,0,False
GRN,1371.0,648,False
FAM171A2,0.0,0,False
ITGA2B,34.0,17,False
GPATCH8,249.0,228,False
FZD2,5.0,5,False
RP11-1072C15.2,0.0,0,False
C17orf104,1.0,1,False
CCDC43,83.0,79,False
RP11-1072C15.4,0.0,0,False
DBF4B,9.0,9,False
ADAM11,0.0,0,False
CTC-296K1.3,0.0,0,False
CTC-296K1.4,0.0,0,False
GJC1,1.0,1,False
HIGD1B,1.0,1,False
EFTUD2,114.0,108,False
CCDC103,0.0,0,False
FAM187A,0.0,0,False
AC015936.3,0.0,0,False
GFAP,0.0,0,False
KIF18B,0.0,0,False
CTD-2534I21.8,0.0,0,False
C1QL1,0.0,0,False
CTD-2534I21.9,0.0,0,False
DCAKD,46.0,45,False
NMT1,174.0,161,False
PLCD3,1.0,1,False
ACBD4,35.0,34,False
HEXIM1,94.0,91,False
AC002117.1,42.0,41,False
HEXIM2,39.0,33,False
RP13-890H12.2,1.0,1,False
CTD-2020K17.1,61.0,59,False
FMNL1,801.0,604,False
CTD-2020K17.3,2.0,2,False
CTD-2020K17.4,17.0,16,False
MAP3K14-AS1,3.0,3,False
SPATA32,0.0,0,False
CTB-39G8.2,0.0,0,False
ARHGAP27,180.0,162,False
CTB-39G8.3,0.0,0,False
PLEKHM1,63.0,61,False
AC091132.1,0.0,0,False
RP11-798G7.5,0.0,0,False
RP11-798G7.8,0.0,0,False
RP11-798G7.6,9.0,9,False
CRHR1,0.0,0,False
RP11-293E1.2,0.0,0,False
RP11-293E1.1,0.0,0,False
MAPT-AS1,0.0,0,False
SPPL2C,0.0,0,False
MAPT,2.0,2,False
RP11-669E14.4,0.0,0,False
STH,0.0,0,False
KANSL1,169.0,163,False
RP11-669E14.6,0.0,0,False
KANSL1-AS1,80.0,79,False
ARL17B,20.0,20,False
LRRC37A,5.0,5,False
LRRC37A2,3.0,3,False
ARL17A,9.0,9,False
NSF,58.0,56,False
WNT3,1.0,1,False
WNT9B,0.0,0,False
RP11-63A1.2,0.0,0,False
RP11-63A1.1,0.0,0,False
GOSR2,157.0,119,False
RP11-156P1.2,0.0,0,False
RPRML,0.0,0,False
CDC27,42.0,42,False
RP5-867C24.5,0.0,0,False
MYL4,0.0,0,False
ITGB3,9.0,6,False
ITGB3-1,0.0,0,False
RP11-290H9.4,0.0,0,False
EFCAB13,10.0,10,False
CTD-2026D20.2,0.0,0,False
NPEPPS,84.0,83,False
RP11-580I16.2,4.0,4,False
KPNB1,364.0,322,False
RP11-138C9.1,1.0,1,False
TBKBP1,15.0,15,False
TBX21,136.0,121,False
OSBPL7,48.0,32,False
MRPL10,225.0,209,False
LRRC46,4.0,4,False
SCRN2,134.0,128,False
SP6,0.0,0,False
RP11-6N17.1,0.0,0,False
RP11-6N17.2,0.0,0,False
SP2,80.0,78,False
AC003665.1,0.0,0,False
RP11-6N17.3,0.0,0,False
PNPO,28.0,28,False
RP11-6N17.6,1.0,1,False
PRR15L,0.0,0,False
CDK5RAP3,314.0,287,False
RP11-6N17.10,1.0,1,False
COPZ2,8.0,8,False
NFE2L1,56.0,56,False
RP5-890E16.4,1.0,1,False
CBX1,172.0,157,False
SNX11,106.0,104,False
SKAP1,437.0,382,False
RP11-456D7.1,4.0,4,False
AC090627.1,0.0,0,False
RP11-433M22.2,0.0,0,False
HOXB1,0.0,0,False
HOXB2,105.0,102,False
HOXB-AS1,34.0,30,False
HOXB3,3.0,3,False
HOXB-AS3,0.0,0,False
HOXB-AS2,0.0,0,False
HOXB4,26.0,25,False
HOXB5,1.0,1,False
HOXB6,0.0,0,False
HOXB7,2.0,2,False
HOXB8,0.0,0,False
HOXB9,1.0,1,False
HOXB-AS4,0.0,0,False
RP11-357H14.17,2.0,2,False
CTD-2377D24.8,0.0,0,False
CTD-2377D24.6,0.0,0,False
PRAC1,0.0,0,False
PRAC2,0.0,0,False
HOXB13,0.0,0,False
CTD-2377D24.4,0.0,0,False
TTLL6,0.0,0,False
CALCOCO2,405.0,345,False
ATP5G1,652.0,559,False
UBE2Z,107.0,100,False
SNF8,636.0,515,False
AC091133.1,0.0,0,False
GIP,0.0,0,False
RP11-501C14.5,0.0,0,False
IGF2BP1,0.0,0,False
RP11-501C14.6,0.0,0,False
B4GALNT2,0.0,0,False
RP11-708H21.4,0.0,0,False
GNGT2,63.0,61,False
ABI3,809.0,478,False
PHOSPHO1,1.0,1,False
ZNF652,89.0,86,False
RP11-1079K10.3,1.0,1,False
RP11-81K2.1,0.0,0,False
RP11-1079K10.2,0.0,0,False
PHB,698.0,580,False
RP11-1079K10.4,4.0,4,False
RP11-1079K10.5,0.0,0,False
NGFR,1.0,1,False
RP5-1029K10.2,0.0,0,False
RP5-1029K10.4,0.0,0,False
NXPH3,0.0,0,False
SPOP,284.0,263,False
SLC35B1,196.0,184,False
RP11-613C6.2,1.0,1,False
FAM117A,71.0,68,False
KAT7,97.0,94,False
RP11-304F15.7,0.0,0,False
TAC4,0.0,0,False
RP11-304F15.3,1.0,1,False
RP11-304F15.4,0.0,0,False
RP11-304F15.6,0.0,0,False
DLX4,2.0,2,False
DLX3,0.0,0,False
RP11-1094H24.3,0.0,0,False
RP11-1094H24.4,0.0,0,False
ITGA3,9.0,9,False
PDK2,137.0,85,False
RP5-875H18.4,0.0,0,False
SAMD14,4.0,4,False
PPP1R9B,98.0,93,False
AC002401.1,1.0,1,False
RP11-893F2.13,0.0,0,False
RP11-893F2.14,0.0,0,False
SGCA,9.0,9,False
COL1A1,0.0,0,False
RP11-893F2.5,0.0,0,False
RP11-893F2.15,0.0,0,False
RP11-893F2.6,0.0,0,False
TMEM92,0.0,0,False
RP11-893F2.9,0.0,0,False
XYLT2,10.0,10,False
MRPL27,310.0,277,False
EME1,0.0,0,False
LRRC59,232.0,170,False
RP1-117B12.4,0.0,0,False
ACSF2,35.0,35,False
CHAD,0.0,0,False
RSAD1,123.0,123,False
RP11-94C24.6,2.0,1,False
MYCBPAP,6.0,6,False
EPN3,0.0,0,False
SPATA20,70.0,68,False
CACNA1G-AS1,0.0,0,False
CACNA1G,0.0,0,False
RP11-94C24.11,0.0,0,False
CTB-22K21.2,0.0,0,False
ABCC3,19.0,16,False
ANKRD40,26.0,26,False
RP11-294J22.6,5.0,5,False
LUC7L3,590.0,469,False
WFIKKN2,1.0,1,False
RP11-506D12.5,0.0,0,False
TOB1,411.0,336,False
RP11-700H6.4,0.0,0,False
RP11-700H6.1,6.0,6,False
RP11-700H6.2,0.0,0,False
SPAG9,48.0,46,False
RP11-481C4.1,0.0,0,False
NME1,225.0,185,False
NME1-NME2,181.0,171,False
NME2,52.0,51,False
MBTD1,17.0,17,False
UTP18,189.0,174,False
RP11-1018N14.1,1.0,1,False
RP11-1018N14.3,0.0,0,False
RP11-1018N14.4,0.0,0,False
RP11-1018N14.2,0.0,0,False
RP11-1018N14.5,0.0,0,False
CA10,0.0,0,False
RP11-429O1.1,0.0,0,False
AC102948.2,0.0,0,False
C17orf112,0.0,0,False
KIF2B,0.0,0,False
TOM1L1,2.0,2,False
COX11,340.0,313,False
STXBP4,6.0,6,False
CTC-462L7.1,0.0,0,False
HLF,2.0,2,False
RP11-515O17.2,0.0,0,False
RP11-515O17.3,1.0,1,False
MMD,100.0,56,False
RP11-515E23.2,0.0,0,False
RP11-515E23.1,0.0,0,False
TMEM100,0.0,0,False
PCTP,62.0,59,False
RP11-763E3.1,0.0,0,False
ANKFN1,0.0,0,False
NOG,36.0,29,False
C17orf67,14.0,14,False
DGKE,45.0,45,False
RP11-670E13.2,2.0,2,False
TRIM25,95.0,88,False
RP11-670E13.5,0.0,0,False
COIL,87.0,82,False
RP5-1107A17.3,1.0,1,False
SCPEP1,534.0,363,False
RP11-166P13.3,19.0,19,False
AKAP1,48.0,48,False
RP11-166P13.4,18.0,17,False
MSI2,97.0,90,False
RP11-118E18.2,0.0,0,False
RP11-118E18.4,0.0,0,False
CCDC182,0.0,0,False
RP11-60A24.3,0.0,0,False
MRPS23,384.0,309,False
CUEDC1,15.0,13,False
RP11-343K8.3,0.0,0,False
VEZF1,105.0,101,False
RP11-159D12.5,4.0,4,False
RP11-159D12.2,12.0,12,False
SRSF1,409.0,362,False
RP11-159D12.10,1.0,1,False
DYNLL2,156.0,110,False
OR4D1,0.0,0,False
OR4D2,0.0,0,False
EPX,0.0,0,False
MKS1,29.0,28,False
LPO,0.0,0,False
MPO,5.0,5,False
BZRAP1,8.0,8,False
BZRAP1-AS1,115.0,104,False
MIR142,571.0,455,False
SUPT4H1,1134.0,778,False
RNF43,10.0,10,False
HSF5,4.0,4,False
MTMR4,59.0,58,False
RP11-112H10.4,2.0,2,False
SEPT4,5.0,5,False
C17orf47,0.0,0,False
TEX14,3.0,3,False
RAD51C,108.0,104,False
PPM1E,0.0,0,False
TRIM37,30.0,29,False
AC099850.1,3.0,3,False
SKA2,65.0,63,False
PRR11,15.0,14,False
CTD-2510F5.6,0.0,0,False
CTD-2510F5.4,0.0,0,False
SMG8,10.0,10,False
GDPD1,21.0,14,False
YPEL2,112.0,60,False
RP11-567L7.5,0.0,0,False
RP11-567L7.6,1.0,1,False
DHX40,26.0,25,False
CLTC,90.0,87,False
PTRH2,55.0,51,False
VMP1,448.0,365,False
TUBD1,66.0,65,False
RPS6KB1,70.0,69,False
RP11-178C3.1,0.0,0,False
RNFT1,143.0,142,False
TBC1D3P1-DHX40P1,0.0,0,False
RP11-178C3.2,3.0,3,False
HEATR6,21.0,20,False
CTD-2319I12.2,3.0,3,False
CTD-2319I12.5,0.0,0,False
CA4,0.0,0,False
USP32,66.0,62,False
C17orf64,1.0,1,False
APPBP2,67.0,66,False
RP11-15E18.1,1.0,1,False
RP11-15E18.4,0.0,0,False
PPM1D,39.0,39,False
BCAS3,37.0,35,False
RP11-264B14.1,0.0,0,False
RP11-264B14.2,0.0,0,False
RP11-136H19.1,0.0,0,False
RP11-332H18.5,0.0,0,False
RP11-332H18.4,0.0,0,False
TBX2,0.0,0,False
C17orf82,0.0,0,False
TBX4,0.0,0,False
RP11-15K2.2,0.0,0,False
NACA2,61.0,60,False
BRIP1,1.0,1,False
INTS2,24.0,15,False
MED13,47.0,46,False
RP11-51L5.7,0.0,0,False
EFCAB3,0.0,0,False
METTL2A,44.0,41,False
TLK2,39.0,38,False
MRC2,2.0,2,False
RP11-156L14.1,0.0,0,False
MARCH10,2.0,2,False
RP11-453A12.1,0.0,0,False
RP11-180P8.1,0.0,0,False
RP11-180P8.3,1.0,1,False
TANC2,14.0,14,False
RP11-556O9.2,0.0,0,False
AC037445.1,0.0,0,False
RP11-269G24.2,0.0,0,False
AC015923.1,0.0,0,False
RP11-269G24.3,0.0,0,False
RP11-269G24.4,0.0,0,False
CYB561,75.0,62,False
RP11-269G24.6,0.0,0,False
ACE,4.0,4,False
ACE-1,0.0,0,False
KCNH6,0.0,0,False
DCAF7,228.0,214,False
TACO1,110.0,108,False
MAP3K3,117.0,107,False
LIMD2,3770.0,1769,False
STRADA,31.0,31,False
RP11-51F16.8,0.0,0,False
CCDC47,124.0,118,False
DDX42,119.0,116,False
FTSJ3,102.0,97,False
PSMC5,1071.0,777,False
SMARCD2,58.0,57,False
CSH2,0.0,0,False
GH2,0.0,0,False
CSH1,0.0,0,False
CSHL1,0.0,0,False
GH1,1.0,1,False
CD79B,1694.0,654,False
SCN4A,0.0,0,False
CTC-264K15.6,0.0,0,False
RP11-214C8.2,2.0,2,False
C17orf72,19.0,19,False
ICAM2,925.0,647,False
ERN1,140.0,131,False
SNORA76,237.0,223,False
TEX2,7.0,7,False
MILR1,55.0,53,False
POLG2,70.0,69,False
DDX5,6063.0,2187,False
CEP95,69.0,69,False
SMURF2,25.0,25,False
LRRC37A3,0.0,0,False
RP11-927P21.1,2.0,2,False
RP11-927P21.2,0.0,0,False
RP11-583F2.2,0.0,0,False
GNA13,106.0,101,False
RP11-583F2.5,0.0,0,False
RP11-160O5.1,5.0,5,False
RGS9,8.0,8,False
CTD-2535L24.3,0.0,0,False
AXIN2,8.0,8,False
CTD-2535L24.2,0.0,0,False
CEP112,6.0,6,False
APOH,0.0,0,False
PRKCA,126.0,119,False
RP11-4F22.2,0.0,0,False
CACNG5,0.0,0,False
CACNG4,0.0,0,False
RP11-349A8.3,0.0,0,False
AC005544.1,0.0,0,False
RP11-74H8.1,0.0,0,False
CACNG1,0.0,0,False
HELZ,150.0,141,False
RP11-401F2.4,0.0,0,False
RP11-401F2.3,16.0,15,False
PSMD12,196.0,182,False
PITPNC1,227.0,213,False
NOL11,178.0,139,False
BPTF,198.0,177,False
RP11-855A2.3,0.0,0,False
C17orf58,18.0,17,False
RP11-855A2.5,0.0,0,False
KPNA2,137.0,119,False
AC145343.2,0.0,0,False
RP11-147L13.8,12.0,2,False
RP11-147L13.2,36.0,35,False
AMZ2,248.0,226,False
ARSG,74.0,62,False
SLC16A6,10.0,10,False
WIPI1,75.0,68,False
PRKAR1A,531.0,468,False
FAM20A,1.0,1,False
AC079210.1,1.0,1,False
RP11-120M18.5,0.0,0,False
RP11-118B18.1,0.0,0,False
RP11-118B18.2,0.0,0,False
ABCA8,0.0,0,False
ABCA9,0.0,0,False
ABCA9-AS1,0.0,0,False
ABCA6,1.0,1,False
ABCA10,0.0,0,False
ABCA5,31.0,29,False
MAP2K6,55.0,53,False
RP1-193H18.3,0.0,0,False
RP1-193H18.2,2.0,2,False
AC003051.1,0.0,0,False
AC004562.1,0.0,0,False
AC002539.1,0.0,0,False
LINC01028,0.0,0,False
KCNJ16,0.0,0,False
KCNJ2-AS1,1.0,1,False
KCNJ2,2.0,2,False
CTD-2378E21.1,0.0,0,False
RP11-238F2.1,0.0,0,False
CASC17,0.0,0,False
AC118653.2,0.0,0,False
AC005152.3,0.0,0,False
LINC01152,0.0,0,False
RP11-84E24.2,0.0,0,False
AC007461.1,0.0,0,False
AC007461.2,0.0,0,False
SOX9,0.0,0,False
LINC00511,3.0,3,False
RP11-1124B17.1,0.0,0,False
RP11-57A1.1,0.0,0,False
CTD-3010D24.3,0.0,0,False
SLC39A11,43.0,43,False
RP11-171G2.1,0.0,0,False
SSTR2,0.0,0,False
RP11-143K11.1,0.0,0,False
COG1,70.0,70,False
FAM104A,265.0,235,False
C17orf80,14.0,14,False
CPSF4L,0.0,0,False
CDC42EP4,24.0,24,False
SDK2,5.0,5,False
RP11-449L23.2,0.0,0,False
RP11-449L23.3,0.0,0,False
RP11-277J6.2,0.0,0,False
RP11-277J6.3,0.0,0,False
CTD-2532D12.4,0.0,0,False
LINC00469,0.0,0,False
AC125421.1,0.0,0,False
CTD-2532D12.5,0.0,0,False
CTD-2582D11.1,0.0,0,False
RP11-101O21.1,0.0,0,False
RPL38,8118.0,2404,False
CTD-2514K5.2,4.0,4,False
TTYH2,40.0,38,False
CTD-2514K5.4,0.0,0,False
DNAI2,2.0,2,False
RP11-647F2.2,0.0,0,False
KIF19,10.0,10,False
AC103809.2,1.0,1,False
BTBD17,0.0,0,False
GPR142,0.0,0,False
GPRC5C,9.0,7,False
CD300A,424.0,339,False
CD300LB,31.0,30,False
CD300C,156.0,131,False
CD300LD,0.0,0,False
C17orf77,0.0,0,False
CTD-2006K23.1,119.0,84,False
CD300E,205.0,166,False
RAB37,188.0,166,False
CTD-2006K23.2,3.0,3,False
CD300LF,191.0,161,False
MIR3615,3.0,3,False
SLC9A3R1,538.0,442,False
NAT9,255.0,174,False
TMEM104,36.0,30,False
GRIN2C,1.0,1,False
FDXR,23.0,22,False
FADS6,0.0,0,False
USH1G,0.0,0,False
OTOP2,0.0,0,False
OTOP3,0.0,0,False
HID1,5.0,5,False
RP11-309N17.4,0.0,0,False
CDR2L,2.0,2,False
ICT1,202.0,189,False
KCTD2,18.0,18,False
ATP5H,1472.0,960,False
SLC16A5,15.0,13,False
ARMC7,106.0,71,False
NT5C,447.0,341,False
HN1,993.0,655,False
RP11-649A18.7,1.0,1,False
SUMO2,2879.0,1606,False
NUP85,67.0,67,False
GGA3,90.0,48,False
MRPS7,520.0,428,False
MIF4GD,332.0,298,False
RP11-649A18.12,1.0,1,False
SLC25A19,54.0,52,False
GRB2,611.0,497,False
RP11-16C1.3,0.0,0,False
RP11-16C1.1,0.0,0,False
KIAA0195,42.0,41,False
CASKIN2,2.0,2,False
TSEN54,185.0,178,False
LLGL2,32.0,31,False
MYO15B,55.0,52,False
RECQL5,21.0,21,False
SMIM5,11.0,6,False
SMIM6,0.0,0,False
SAP30BP,306.0,280,False
RP11-474I11.8,0.0,0,False
RP11-474I11.7,0.0,0,False
ITGB4,2.0,2,False
GALK1,184.0,145,False
H3F3B,14036.0,2591,False
UNK,65.0,64,False
RP11-552F3.4,0.0,0,False
UNC13D,164.0,158,False
WBP2,493.0,411,False
TRIM47,41.0,40,False
RP11-552F3.9,1.0,1,False
TRIM65,56.0,54,False
RP11-552F3.10,2.0,2,False
MRPL38,102.0,100,False
RP11-552F3.12,0.0,0,False
FBF1,18.0,17,False
ACOX1,31.0,31,False
RP11-552F3.13,0.0,0,False
TEN1,221.0,187,False
CDK3,11.0,11,False
EVPL,1.0,1,False
SRP68,171.0,167,False
ZACN,3.0,3,False
GALR2,9.0,9,False
EXOC7,252.0,234,False
FOXJ1,2.0,2,False
RNF157-AS1,5.0,5,False
RNF157,51.0,48,False
UBALD2,345.0,294,False
QRICH2,3.0,3,False
PRPSAP1,201.0,195,False
SPHK1,19.0,18,False
UBE2O,27.0,27,False
AANAT,1.0,1,False
RHBDF2,125.0,120,False
CYGB,1.0,1,False
PRCD,11.0,10,False
RP11-666A8.8,0.0,0,False
ST6GALNAC2,30.0,29,False
RP11-666A8.9,0.0,0,False
ST6GALNAC1,9.0,8,False
RP11-318A15.2,5.0,5,False
MXRA7,4.0,4,False
JMJD6,179.0,163,False
METTL23,482.0,388,False
RP11-318A15.7,0.0,0,False
SRSF2,1563.0,1057,False
MFSD11,135.0,129,False
CTD-2246P4.1,0.0,0,False
LINC00868,0.0,0,False
MGAT5B,0.0,0,False
RP11-87G24.6,0.0,0,False
SEC14L1,156.0,147,False
RP11-285E9.6,0.0,0,False
RP11-285E9.5,0.0,0,False
SEPT9,1231.0,909,False
RP11-936I5.1,57.0,55,False
RP11-75C10.9,2.0,2,False
RP11-13K12.2,0.0,0,False
RP11-13K12.1,0.0,0,False
RP11-13K12.5,0.0,0,False
RP11-316M20.1,0.0,0,False
FLJ45079,6.0,6,False
TNRC6C,146.0,133,False
TMC6,423.0,368,False
TMC8,429.0,366,False
C17orf99,0.0,0,False
SYNGR2,442.0,364,False
TK1,45.0,17,False
AFMID,16.0,16,False
BIRC5,26.0,8,False
AC087645.1,0.0,0,False
TMEM235,0.0,0,False
RP11-219G17.4,1.0,1,False
AC061992.2,13.0,12,False
SOCS3,646.0,469,False
RP11-806H10.4,1.0,1,False
PGS1,111.0,106,False
DNAH17,2.0,2,False
AC061992.1,0.0,0,False
RP11-559N14.5,1.0,1,False
DNAH17-AS1,0.0,0,False
CTD-2357A8.3,2.0,2,False
CYTH1,482.0,439,False
USP36,129.0,107,False
TIMP2,57.0,55,False
RP11-323N12.5,1.0,1,False
DDC8,1.0,1,False
CTD-2373H9.5,0.0,0,False
LGALS3BP,230.0,171,False
CANT1,62.0,59,False
C1QTNF1-AS1,0.0,0,False
C1QTNF1,0.0,0,False
ENGASE,45.0,45,False
RBFOX3,2.0,2,False
RP11-398J5.1,0.0,0,False
CTD-2116F7.1,0.0,0,False
ENPP7,0.0,0,False
CBX2,3.0,3,False
CBX8,11.0,11,False
RP11-353N14.1,0.0,0,False
RP11-353N14.2,0.0,0,False
CBX4,47.0,46,False
RP11-353N14.3,0.0,0,False
RP11-353N14.5,0.0,0,False
RP11-353N14.4,0.0,0,False
TBC1D16,0.0,0,False
CTD-2529O21.2,0.0,0,False
CCDC40,1.0,1,False
GAA,85.0,79,False
EIF4A3,406.0,325,False
CARD14,0.0,0,False
RP11-334C17.5,18.0,18,False
SGSH,49.0,48,False
SLC26A11,39.0,39,False
RNF213,829.0,611,False
CTD-2047H16.4,5.0,5,False
ENDOV,106.0,96,False
CTD-2526A2.2,0.0,0,False
NPTX1,0.0,0,False
RPTOR,43.0,43,False
RP11-28G8.1,0.0,0,False
CTD-2561B21.4,0.0,0,False
CTD-2561B21.3,0.0,0,False
CTD-2561B21.5,2.0,2,False
CHMP6,162.0,154,False
CTD-2561B21.7,0.0,0,False
AC127496.1,0.0,0,False
CTD-2561B21.11,0.0,0,False
CTD-2561B21.10,0.0,0,False
BAIAP2-AS1,16.0,16,False
BAIAP2,25.0,24,False
AATK,9.0,5,False
RP11-149I9.2,0.0,0,False
AATK-AS1,0.0,0,False
AZI1,7.0,7,False
RP11-455O6.2,0.0,0,False
ENTHD2,66.0,65,False
AC027601.1,2.0,2,False
C17orf89,431.0,386,False
SLC38A10,141.0,134,False
LINC00482,4.0,4,False
TMEM105,3.0,3,False
RP11-1055B8.2,0.0,0,False
RP11-1055B8.3,0.0,0,False
RP11-1055B8.4,3.0,3,False
RP11-1055B8.6,0.0,0,False
RP11-1055B8.7,5.0,5,False
RP11-1055B8.8,0.0,0,False
ACTG1,10497.0,2323,False
RP13-766D20.2,1.0,1,False
FSCN2,1.0,1,False
C17orf70,51.0,51,False
NPLOC4,68.0,65,False
PDE6G,30.0,30,False
OXLD1,330.0,250,False
CCDC137,90.0,89,False
ARL16,162.0,149,False
HGS,99.0,97,False
RP13-1032I1.7,78.0,75,False
MRPL12,285.0,228,False
SLC25A10,0.0,0,False
SLC25A10-1,15.0,15,False
GCGR,0.0,0,False
FAM195B,37.0,37,False
AC174470.1,0.0,0,False
PPP1R27,0.0,0,False
P4HB,810.0,637,False
RP11-498C9.2,3.0,3,False
RP11-498C9.3,14.0,14,False
ARHGDIA,1117.0,781,False
RP11-498C9.15,7.0,7,False
RP11-498C9.16,0.0,0,False
ALYREF,42.0,41,False
ANAPC11,898.0,660,False
NPB,2.0,2,False
PCYT2,85.0,84,False
SIRT7,242.0,231,False
MAFG,60.0,57,False
RP11-498C9.12,0.0,0,False
